Column1;Column2;Column3;Column4;Column5;Column6
A81758FFFE045989;2021-11-10 16:45;26.867;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 16:45;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 17:00;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 17:00;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 17:00;23.614;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 17:00;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 17:15;27.602;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 17:15;23.116;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 17:15;23.613;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 17:15;26.863;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:15;25.85;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 17:30;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 17:30;23.118;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 17:30;23.613;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 17:30;26.87;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:30;25.851;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 17:45;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 17:45;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 17:45;23.614;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 17:45;26.87;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 18:00;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 18:00;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 18:00;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 18:00;26.857;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 18:15;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 18:15;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 18:15;23.613;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 18:15;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 18:30;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 18:30;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 18:30;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 18:30;26.863;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 18:45;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 18:45;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 18:45;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 18:45;26.869;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:45;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 19:00;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 19:00;23.119;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 19:00;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 19:00;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 19:15;27.595;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 19:15;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 19:15;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 19:15;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 19:30;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 19:30;23.118;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 19:30;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 19:30;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 19:45;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 19:45;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 19:45;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 19:45;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 20:00;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 20:00;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 20:00;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 20:00;26.858;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 20:15;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 20:15;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 20:15;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 20:15;26.856;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 20:30;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 20:30;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 20:30;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 20:30;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:30;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 20:45;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 20:45;23.117;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 20:45;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 20:45;26.857;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 21:00;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 21:00;23.116;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 21:00;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 21:00;26.857;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 21:15;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 21:15;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 21:15;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 21:15;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 21:30;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 21:30;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 21:30;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 21:30;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 21:45;27.597;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 21:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 21:45;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 21:45;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 22:00;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 22:00;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 22:00;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 22:00;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 22:15;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 22:15;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 22:15;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 22:15;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:15;25.852;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 22:30;27.602;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 22:30;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 22:30;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 22:30;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:30;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 22:45;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 22:45;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 22:45;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 22:45;26.863;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 23:00;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 23:00;23.116;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 23:00;23.611;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 23:00;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 23:15;27.604;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 23:15;23.111;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 23:15;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 23:15;26.859;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:15;25.849;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 23:30;27.603;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 23:30;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 23:30;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 23:30;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:30;25.85;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-10 23:45;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-10 23:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-10 23:45;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-10 23:45;26.865;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 00:00;27.601;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 00:00;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 00:00;23.61;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 00:00;26.868;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 00:15;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 00:15;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 00:15;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 00:15;26.86;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 00:30;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 00:30;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 00:30;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 00:30;26.858;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:30;25.851;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 00:45;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 00:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 00:45;23.608;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 00:45;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 01:00;27.602;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 01:00;23.11;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 01:00;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 01:00;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 01:15;27.602;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 01:15;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 01:15;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 01:15;26.856;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:15;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 01:30;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 01:30;23.116;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 01:30;23.609;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 01:30;26.858;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 01:45;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 01:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 01:45;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 01:45;26.867;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 02:00;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 02:00;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 02:00;23.606;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 02:00;26.851;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 02:15;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 02:15;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 02:15;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 02:15;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:15;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 02:30;27.597;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 02:30;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 02:30;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 02:30;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:30;25.848;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 02:45;27.595;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 02:45;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 02:45;23.606;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 02:45;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:45;25.848;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 03:00;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 03:00;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 03:00;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 03:00;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:00;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 03:15;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 03:15;23.111;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 03:15;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 03:15;26.861;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 03:30;27.597;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 03:30;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 03:30;23.606;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 03:30;26.859;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 03:45;27.596;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 03:45;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 03:45;23.606;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 03:45;26.86;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 04:00;27.602;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 04:00;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 04:00;23.604;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 04:00;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:00;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 04:15;27.595;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 04:15;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 04:15;23.605;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 04:15;26.86;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:15;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 04:30;27.597;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 04:30;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 04:30;23.607;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 04:30;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 04:45;27.6;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 04:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 04:45;23.605;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 04:45;26.86;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 05:00;27.599;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 05:00;23.118;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 05:00;23.604;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 05:00;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 05:15;27.594;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 05:15;23.115;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 05:15;23.604;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 05:15;26.863;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 05:30;27.592;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 05:30;23.109;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 05:30;23.604;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 05:30;26.859;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:30;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 05:45;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 05:45;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 05:45;23.605;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 05:45;26.858;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:45;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 06:00;27.603;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 06:00;23.112;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 06:00;23.603;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 06:00;26.859;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:00;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 06:15;27.597;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 06:15;23.113;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 06:15;23.603;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 06:15;26.862;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 06:30;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 06:30;23.114;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-11 06:30;23.605;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-11 06:30;26.864;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:30;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-11 06:45;27.598;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-11 06:45;23.11;Lilljansberget tr‰bro;NivÂ;FALSE
